,Year,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Player_Type,Position_Type,Position,Player Name,Round_One
1406,2015,23.0,Memphis,1.905,124.7379018,4.88,78.74,16.0,281.94,7.39,4.58,34.37229056,defense,defensive_lineman,DE,Martin Ifedi,0
1407,2015,22.0,Wisconsin,2.0066,145.6031508,5.46,72.39,16.0,243.84,8.28,4.87,36.1617265,offense,offensive_lineman,OT,Rob Havenstein,0
1408,2015,22.0,Baylor,1.8542,106.1406146,4.6,88.9,26.0,297.18,7.15,4.36,30.87226152,defense,line_backer,ILB,Bryce Hager,0
1409,2015,20.0,Georgia,1.8542,100.6975061,4.52,,17.0,,,,29.28906862,offense,backs_receivers,RB,Todd Gurley,1
1410,2015,23.0,Iowa,1.9812,141.9744118,5.31,81.28,17.0,256.54,7.84,4.77,36.17041066,offense,offensive_lineman,OT,Andrew Donnal,0
1411,2015,21.0,Louisville,1.9304,146.5103355,5.08,,,,,,39.31639097,offense,offensive_lineman,OT,Jamon Brown,0
1412,2015,22.0,Louisville,1.905,94.80080533,4.45,92.71,17.0,317.5,,,26.12294083,offense,backs_receivers,WR,DeVante Parker,1
1413,2015,21.0,Boise St.,1.8288,100.2439138,4.57,99.06,19.0,307.34,7.1,4.1,29.97268077,offense,backs_receivers,RB,Jay Ajayi,0
1414,2015,21.0,Memphis,1.7526,88.45051215,4.51,91.44,17.0,330.2,6.8,3.82,28.79617056,defense,defensive_back,CB,Bobby McCain,0
1415,2015,23.0,Arizona St.,1.9304,137.8920805,5.25,73.66,28.0,251.46,7.99,4.75,37.00366209,offense,offensive_lineman,OG,Jamil Douglas,0
1416,2015,22.0,Oklahoma,1.9558,149.2318897,5.17,76.2,28.0,266.7,7.88,4.68,39.01330607,defense,defensive_lineman,DT,Jordan Phillips,0
1417,2015,22.0,Michigan St.,1.8796,87.08973504,4.61,91.44,10.0,289.56,6.92,4.13,24.65108826,offense,backs_receivers,WR,Tony Lippett,0
1418,2015,22.0,Michigan St.,1.8288,84.36818082,4.31,96.52,19.0,309.88,7.06,4.39,25.22587612,defense,defensive_back,CB,Trae Waynes,1
1419,2015,22.0,Southern Illinois,1.8796,113.8516849,4.58,96.52,17.0,299.72,7.25,4.37,32.22616225,offense,backs_receivers,TE,MyCole Pruitt,0
1420,2015,22.0,Alabama,1.9304,142.8815966,5.39,73.66,17.0,238.76,8.04,4.7,38.34261039,offense,offensive_lineman,OT,Austin Shepherd,0
1421,2015,23.0,Pittsburgh,1.9558,140.1600423,5.14,82.55,22.0,281.94,7.68,4.54,36.64167652,offense,offensive_lineman,OT,T.J. Clemmings,0
1422,2015,23.0,Louisville,1.9304,128.8202331,5.06,,26.0,,,,34.56921063,defense,defensive_lineman,DE,B.J. Dubose,0
1423,2015,20.0,LSU,1.9558,114.3052772,4.57,,25.0,,,,29.88253231,defense,defensive_lineman,DE,Danielle Hunter,0
1424,2015,23.0,Oklahoma,1.9558,146.9639279,5.35,73.66,29.0,246.38,,4.92,38.42039869,offense,offensive_lineman,OT,Tyrus Thompson,0
1425,2015,23.0,UCLA,1.8288,105.2334298,4.61,96.52,19.0,314.96,,,31.46453366,defense,line_backer,ILB,Eric Kendricks,0
1426,2015,21.0,Maryland,1.8288,88.45051215,4.46,88.9,,292.1,7.03,4.32,26.44648303,offense,backs_receivers,WR,Stefon Diggs,0
1427,2015,23.0,Newberry,1.905,111.1301307,4.61,93.98,20.0,307.34,7.49,4.38,30.62258614,defense,line_backer,OLB,Edmond Robinson,0
1428,2015,21.0,Texas,1.8796,144.695966,5.05,74.93,26.0,248.92,7.84,4.59,40.95675601,defense,defensive_lineman,DT,Malcom Brown,1
1429,2015,22.0,Florida St.,1.9304,149.6854821,5.52,63.5,,243.84,,,40.16844898,offense,offensive_lineman,OG,Tre Jackson,0
1430,2015,21.0,Arkansas,1.8796,120.6555704,4.93,92.71,28.0,307.34,7.34,4.4,34.15202852,defense,defensive_lineman,DE,Trey Flowers,0
1431,2015,22.0,Oklahoma,1.905,118.8412009,4.81,93.98,20.0,297.18,7.24,4.38,32.74741864,defense,line_backer,OLB,Geneo Grissom,0
1432,2015,22.0,Alabama,1.905,117.9340162,4.74,74.93,19.0,254.0,7.56,4.53,32.49743835,defense,line_backer,OLB,Xzavier Dickson,0
1433,2015,22.0,Stanford,1.8034,95.70799007,4.65,81.28,13.0,281.94,6.74,4.22,29.42822482,defense,defensive_back,SS,Jordan Richards,0
1434,2015,22.0,Navy,1.8796,109.7693535,4.91,83.82,30.0,,,,31.07064249,special_teams,other_special,LS,Joe Cardona,0
1435,2015,21.0,Stanford,2.0066,141.9744118,5.18,78.74,,266.7,8.01,4.62,35.26049967,offense,offensive_lineman,OT,Andrus Peat,1
1436,2015,21.0,Florida St.,1.8288,87.99691978,4.57,101.6,12.0,335.28,7.08,4.28,26.31086004,defense,defensive_back,CB,P.J. Williams,0
1437,2015,23.0,Missouri,1.7526,89.81128926,4.61,73.66,11.0,276.86,,4.4,29.23918857,offense,backs_receivers,RB,Marcus Murphy,0
1438,2015,23.0,Colorado St.,1.8796,96.61517481,4.75,,,,,,27.34730103,offense,backs_receivers,QB,Garrett Grayson,0
1439,2015,22.0,Georgia,1.8288,85.72895793,4.5,83.82,,299.72,,,25.63274509,defense,defensive_back,CB,Damian Swann,0
1440,2015,22.0,Washington,1.8796,114.7588696,4.93,,,,,,32.48294442,defense,line_backer,OLB,Hau'oli Kikaha,0
1441,2015,22.0,Fresno St.,1.8796,143.3351889,5.18,83.82,32.0,266.7,7.53,4.46,40.57158276,defense,defensive_lineman,DT,Tyeler Davison,0
1442,2015,22.0,Clemson,1.905,110.2229459,4.56,93.98,23.0,309.88,7.07,4.03,30.37260584,defense,line_backer,ILB,Stephone Anthony,1
1443,2015,23.0,Tenn-Chattanooga,1.8796,111.583723,4.57,107.95,26.0,335.28,,,31.58420683,defense,line_backer,OLB,Davis Tull,0
1444,2015,22.0,UCLA,1.905,121.1091628,4.62,99.06,25.0,322.58,7.36,4.19,33.37236938,defense,defensive_lineman,DE,Owamagbe Odighizuwa,0
1445,2015,20.0,Florida St.,1.9558,149.2318897,5.61,,,,,,39.01330607,offense,offensive_lineman,OG,Bobby Hart,0
1446,2015,20.0,Miami (FL),1.9812,149.2318897,5.31,,37.0,,,,38.01937734,offense,offensive_lineman,OT,Ereck Flowers,1
1447,2015,23.0,Connecticut,1.8796,97.97595192,4.49,92.71,23.0,314.96,6.86,4.18,27.73247429,offense,backs_receivers,WR,Geremy Davis,0
1448,2015,21.0,Alabama,1.8288,103.4190604,4.53,88.9,,304.8,7.38,4.33,30.9220417,defense,defensive_back,SS,Landon Collins,0
1449,2015,20.0,USC,1.9558,136.9848957,4.97,74.93,,269.24,7.59,4.53,35.81160618,defense,defensive_lineman,DT,Leonard Williams,1
1450,2015,23.0,Texas A&M,1.9304,149.6854821,5.19,74.93,26.0,259.08,7.51,4.62,40.16844898,offense,offensive_lineman,OG,Jarvis Harrison,0
1451,2015,23.0,Baylor,1.905,104.3262451,4.87,86.36,,307.34,6.91,4.13,28.74773392,offense,backs_receivers,QB,Bryce Petty,0
1452,2015,22.0,Louisville,1.9304,117.4804238,4.85,81.28,23.0,284.48,7.47,4.58,31.52614632,defense,line_backer,OLB,Lorenzo Mauldin,0
1453,2015,23.0,Ohio St.,1.8288,88.90410452,4.42,99.06,10.0,309.88,,4.15,26.58210602,offense,backs_receivers,WR,Devin Smith,0
1454,2015,24.0,NW State (LA),1.9304,145.6031508,5.12,74.93,35.0,266.7,7.92,4.76,39.07294582,defense,defensive_lineman,DT,Deon Simon,0
1455,2015,20.0,Alabama,1.8542,95.70799007,4.42,83.82,,304.8,6.71,3.98,27.83780846,offense,backs_receivers,WR,Amari Cooper,1
1456,2015,22.0,Kansas,1.8288,104.7798375,4.59,85.09,19.0,304.8,6.68,4.0,31.32891067,defense,line_backer,ILB,Ben Heeney,0
1457,2015,23.0,Miami (FL),1.9304,146.5103355,5.33,67.31,,246.38,,4.74,39.31639097,offense,offensive_lineman,OG,Jon Feliciano,0
1458,2015,23.0,Miami (FL),1.9304,113.8516849,4.79,88.9,20.0,304.8,7.32,4.57,30.55236574,offense,backs_receivers,TE,Clive Walford,0
1459,2015,20.0,Virginia,1.9558,113.8516849,4.83,92.71,,307.34,7.59,4.37,29.76395083,defense,line_backer,OLB,Max Valles,0
1460,2015,20.0,Florida St.,1.905,126.5522712,4.76,82.55,32.0,304.8,7.44,4.55,34.87225115,defense,defensive_lineman,DE,Mario Edwards Jr.,0
1461,2015,22.0,Florida,1.8796,107.0477993,4.65,,22.0,,,,30.30029598,defense,line_backer,OLB,Neiron Ball,0
1462,2015,21.0,Kansas,1.8034,90.26488163,4.62,,14.0,,,,27.7545817,defense,defensive_back,CB,JaCorey Shepherd,0
1463,2015,22.0,Utah,1.8542,92.98643585,4.45,99.06,19.0,317.5,6.7,3.97,27.04621202,defense,defensive_back,CB,Eric Rowe,0
1464,2015,22.0,Texas,1.8542,107.0477993,4.68,96.52,20.0,314.96,6.78,4.15,31.136127,defense,line_backer,OLB,Jordan Hicks,0
1465,2015,21.0,USC,1.8288,89.81128926,4.42,,12.0,,,,26.853352,offense,backs_receivers,WR,Nelson Agholor,1
1466,2015,22.0,Central Michigan,1.9558,144.695966,5.25,68.58,25.0,261.62,7.91,4.78,37.8274913,defense,defensive_lineman,DT,Leterrius Walton,0
1467,2015,20.0,Penn St.,2.0066,118.3876086,4.83,95.25,26.0,307.34,7.53,4.5,29.40252528,offense,backs_receivers,TE,Jesse James,0
1468,2015,20.0,Louisville,1.8288,98.88313666,4.62,,17.0,,,,29.5658118,defense,defensive_back,FS,Gerod Holliman,0
1469,2015,22.0,Ohio St.,1.778,90.718474,4.44,83.82,21.0,294.64,,4.33,28.69671754,defense,defensive_back,CB,Doran Grant,0
1470,2015,21.0,Mississippi,1.7526,79.83225712,4.46,85.09,15.0,304.8,6.81,4.2,25.99038984,defense,defensive_back,CB,Senquez Golson,0
1471,2015,22.0,Kentucky,1.9304,122.0163475,4.56,106.68,,350.52,,,32.74337204,defense,defensive_lineman,DE,Alvin Dupree,1
1472,2015,21.0,Auburn,1.8542,96.16158244,4.43,104.14,23.0,332.74,6.98,4.06,27.96974121,offense,backs_receivers,WR,Sammie Coates,0
1473,2015,22.0,Miami (FL),1.905,121.1091628,4.79,87.63,27.0,289.56,7.17,4.25,33.37236938,defense,defensive_lineman,DE,Anthony Chickillo,0
1474,2015,21.0,Oregon,2.0066,132.448972,5.06,86.36,24.0,297.18,7.57,4.53,32.89477924,defense,defensive_lineman,DE,Arik Armstead,1
1475,2015,22.0,South Carolina,1.7526,98.42954429,4.61,86.36,17.0,294.64,7.0,4.18,32.04496929,offense,backs_receivers,RB,Mike Davis,0
1476,2015,22.0,South Carolina,1.9558,110.6765383,4.73,,,,,,28.93388049,offense,backs_receivers,TE,Rory Anderson,0
1477,2015,23.0,Oklahoma,1.9812,114.3052772,4.8,83.82,14.0,294.64,6.85,4.32,29.12122519,offense,backs_receivers,TE,Blake Bell,0
1478,2015,21.0,Florida,2.032,161.0252914,5.21,59.69,20.0,246.38,8.23,4.78,38.99839075,offense,offensive_lineman,OG,Trenton Brown,0
1479,2015,21.0,Virginia,1.905,112.0373154,4.6,88.9,,312.42,7.07,4.16,30.87256643,defense,line_backer,OLB,Eli Harold,0
1480,2015,20.0,Clemson,1.9558,103.8726527,5.18,,,,,,27.15515833,special_teams,kicking_specialist,P,Bradley Pinion,0
1481,2015,23.0,Samford,1.8542,100.2439138,4.53,,,314.96,,,29.15713588,defense,defensive_back,SS,Jaquiski Tartt,0
1482,2015,23.0,Georgia Tech,1.8796,102.5118756,4.52,,,,,,29.01638514,offense,backs_receivers,WR,DeAndre Smelter,0
1483,2015,21.0,Michigan,1.905,122.9235323,4.79,97.79,19.0,299.72,7.08,4.05,33.87232997,defense,defensive_lineman,DE,Frank Clark,0
1484,2015,21.0,Towson,1.8288,88.45051215,4.6,92.71,15.0,314.96,6.97,3.96,26.44648303,defense,defensive_back,CB,Tye Smith,0
1485,2015,22.0,West Virginia,1.9304,139.2528576,5.2,74.93,31.0,287.02,7.56,4.58,37.36882981,offense,offensive_lineman,OG,Mark Glowinski,0
1486,2015,23.0,San Diego St.,1.9558,139.2528576,5.09,78.74,25.0,287.02,7.9,4.66,36.40451357,offense,offensive_lineman,OT,Terry Poole,0
1487,2015,22.0,Kansas St.,1.778,82.55381134,4.4,90.17,,307.34,6.89,4.07,26.11401296,offense,backs_receivers,WR,Tyler Lockett,0
1488,2015,23.0,Oregon St.,1.9558,111.583723,4.72,91.44,22.0,307.34,7.28,4.28,29.17104345,defense,defensive_lineman,DE,Obum Gwacham,0
1489,2015,21.0,Florida St.,1.9304,104.7798375,4.97,72.39,,261.62,7.16,4.36,28.11791428,offense,backs_receivers,QB,Jameis Winston,1
1490,2015,23.0,Nebraska,1.8542,89.35769689,4.42,105.41,7.0,327.66,6.66,4.15,25.99075008,offense,backs_receivers,WR,Kenny Bell,0
1491,2015,20.0,LSU,1.8542,102.965468,4.55,91.44,24.0,307.34,7.14,4.2,29.94873233,defense,line_backer,OLB,Kwon Alexander,0
1492,2015,21.0,Hobart & William Smith,1.9304,139.2528576,4.98,77.47,30.0,274.32,7.33,4.47,37.36882981,offense,offensive_lineman,OG,Ali Marpet,0
1493,2015,23.0,Hawaii,1.8288,112.0373154,5.02,80.01,30.0,279.4,7.24,4.33,33.49887851,offense,backs_receivers,FB,Joey Iosefa,0
1494,2015,21.0,Penn St.,1.9812,153.3142211,5.27,81.28,26.0,276.86,7.95,4.79,39.05942109,offense,offensive_lineman,OT,Donovan Smith,0
1495,2015,23.0,Utah,1.778,88.45051215,4.51,83.82,10.0,287.02,6.97,4.26,27.9792996,offense,backs_receivers,WR,Kaelin Clay,0
1496,2015,21.0,Oregon,1.9304,100.6975061,4.52,91.44,,307.34,6.87,4.11,27.02241113,offense,backs_receivers,QB,Marcus Mariota,1
1497,2015,24.0,Alabama,1.8034,115.212462,4.94,85.09,23.0,289.56,7.56,4.4,35.42544599,offense,backs_receivers,FB,Jalston Fowler,0
1498,2015,22.0,Auburn,1.9304,144.2423737,5.02,78.74,20.0,256.54,7.5,4.57,38.7077781,defense,defensive_lineman,DT,Angelo Blackson,0
1499,2015,22.0,William & Mary,1.8288,95.2543977,4.41,96.52,16.0,309.88,6.96,4.08,28.48082788,offense,backs_receivers,WR,Tre McBride,0
1500,2015,20.0,Utah,1.9558,151.953444,5.32,67.31,26.0,241.3,8.09,4.89,39.72479494,offense,offensive_lineman,OG,Jeremiah Poutasi,0
1501,2015,23.0,Boston Col.,1.8796,138.7992652,5.5,68.58,29.0,243.84,7.66,4.58,39.28767191,offense,offensive_lineman,C,Andy Gallik,0
1502,2015,21.0,Oklahoma,1.9558,107.5013917,4.49,85.09,13.0,302.26,6.89,4.45,28.10381015,offense,backs_receivers,WR,Dorial Green-Beckham,0
1503,2015,21.0,Minnesota,1.8034,103.8726527,4.81,97.79,17.0,307.34,,,31.93868949,offense,backs_receivers,RB,David Cobb,0
1504,2015,21.0,Arkansas,1.8288,107.0477993,4.81,88.9,25.0,304.8,7.66,,32.00702562,defense,line_backer,ILB,Martrell Spaight,0
1505,2015,22.0,Mississippi St.,1.9558,122.9235323,4.74,86.36,24.0,307.34,7.07,4.28,32.13558038,defense,defensive_lineman,DE,Preston Smith,0
1506,2015,23.0,Iowa,1.9558,144.695966,5.05,,23.0,,,,37.8274913,offense,offensive_lineman,OT,Brandon Scherff,1
1507,2015,22.0,Alabama,1.9558,140.6136347,5.48,,,,,,36.760258,offense,offensive_lineman,OG,Arie Kouandjio,0
1508,2015,21.0,Florida,1.8796,104.7798375,4.61,80.01,20.0,284.48,,4.2,29.65834056,offense,backs_receivers,RB,Matt Jones,0
1509,2015,21.0,Virginia Tech,1.778,90.718474,4.57,83.82,21.0,276.86,6.95,4.4,28.69671754,defense,defensive_back,SS,Kyshoen Jarrett,0
1510,2015,21.0,Duke,1.7272,83.91458845,4.56,93.98,10.0,292.1,7.17,4.32,28.1288651,offense,backs_receivers,WR,Jamison Crowder,0
1511,2016,23.0,Texas A&M,1.8034,89.35769689,4.37,77.47,18.0,299.72,6.85,4.19,27.47564118,defense,defensive_back,CB,Brandon Williams,0
1512,2016,21.0,Harvard,1.9558,138.7992652,5.32,66.04,22.0,261.62,7.88,4.59,36.28593209,offense,offensive_lineman,OT,Cole Toner,0
1513,2016,21.0,Mississippi,1.905,133.3561568,4.87,88.9,28.0,294.64,,,36.74710336,defense,defensive_lineman,DT,Robert Nkemdiche,1
1514,2016,21.0,SE Louisiana,1.8288,82.55381134,4.65,90.17,6.0,299.72,7.44,4.43,24.68338416,defense,defensive_back,CB,Harlan Miller,0
1515,2016,22.0,Missouri,1.8796,136.9848957,5.33,72.39,24.0,243.84,7.52,4.69,38.77410757,offense,offensive_lineman,C,Evan Boehm,0
1516,2016,22.0,Minnesota,1.9304,105.2334298,4.58,86.36,16.0,294.64,,,28.23963686,defense,line_backer,OLB,De'Vondre Campbell,0
1517,2016,21.0,Stanford,1.9304,115.212462,4.72,83.82,19.0,297.18,7.0,4.32,30.91753345,offense,backs_receivers,TE,Austin Hooper,0
1518,2016,21.0,LSU,1.8542,100.6975061,4.59,83.82,,304.8,,,29.28906862,defense,line_backer,OLB,Deion Jones,0
1519,2016,20.0,Florida,1.8288,95.70799007,4.62,96.52,17.0,335.28,7.09,4.38,28.61645087,defense,defensive_back,SS,Keanu Neal,1
1520,2016,21.0,Notre Dame,1.9812,141.5208194,5.2,72.39,,,8.03,4.9,36.05485024,offense,offensive_lineman,OT,Ronnie Stanley,1
1521,2016,22.0,Cincinnati,1.8542,93.44002822,4.53,93.98,10.0,330.2,6.76,4.2,27.17814476,offense,backs_receivers,WR,Chris Moore,0
1522,2016,23.0,Grand Valley St.,1.905,124.7379018,4.73,88.9,30.0,276.86,7.67,4.52,34.37229056,defense,defensive_lineman,DE,Matt Judon,0
1523,2016,21.0,Temple,1.7526,83.00740371,4.46,87.63,9.0,299.72,6.8,3.93,27.02409852,defense,defensive_back,CB,Tavon Young,0
1524,2016,22.0,Louisiana Tech,1.778,97.52235955,4.56,95.25,18.0,307.34,6.97,4.28,30.84897135,offense,backs_receivers,RB,Kenneth Dixon,0
1525,2016,24.0,BYU,1.9812,129.2738255,4.87,76.2,25.0,281.94,7.03,4.25,32.93471897,defense,defensive_lineman,DE,Bronson Kaufusi,0
1526,2016,21.0,Michigan,1.905,137.4384881,5.0,77.47,28.0,279.4,7.57,4.53,37.87201469,defense,defensive_lineman,DT,Willie Henry,0
1527,2016,21.0,Boise St.,1.905,110.2229459,4.69,83.82,21.0,274.32,,,30.37260584,defense,defensive_lineman,DE,Kamalei Correa,0
1528,2016,23.0,Nebraska,1.9812,141.5208194,5.22,74.93,27.0,254.0,7.94,4.72,36.05485024,offense,offensive_lineman,OT,Alex Lewis,0
1529,2016,21.0,Virginia,1.8542,87.54332741,4.49,96.52,16.0,314.96,7.03,4.09,25.46301912,defense,defensive_back,CB,Maurice Canady,0
1530,2016,21.0,Clemson,1.905,122.0163475,4.7,83.82,,304.8,7.16,4.21,33.62234968,defense,defensive_lineman,DE,Shaq Lawson,1
1531,2016,22.0,Arkansas,1.8034,99.7903214,4.56,,16.0,,,,30.68345716,offense,backs_receivers,RB,Jonathan Williams,0
1532,2016,23.0,Ohio St.,1.9558,114.7588696,4.81,91.44,,,,,30.00111379,offense,backs_receivers,QB,Cardale Jones,0
1533,2016,21.0,Ohio St.,1.905,136.5313034,5.17,68.58,21.0,251.46,8.06,4.79,37.6220344,defense,defensive_lineman,DT,Adolphus Washington,0
1534,2016,22.0,USC,1.8034,84.36818082,4.39,88.9,12.0,314.96,,4.18,25.94146832,defense,defensive_back,CB,Kevon Seymour,0
1535,2016,22.0,Alabama,1.8542,112.0373154,4.72,80.01,,294.64,,4.28,32.58738716,defense,line_backer,ILB,Reggie Ragland,0
1536,2016,22.0,TCU,1.8288,89.35769689,4.39,90.17,15.0,327.66,,,26.71772901,offense,backs_receivers,WR,Kolby Listenbee,0
1537,2016,21.0,Louisiana Tech,1.9304,146.5103355,5.33,74.93,26.0,264.16,7.82,4.76,39.31639097,defense,defensive_lineman,DT,Vernon Butler,1
1538,2016,23.0,Montana St.,1.9304,114.7588696,4.74,88.9,23.0,314.96,7.1,4.33,30.79581088,offense,backs_receivers,TE,Beau Sandland,0
1539,2016,22.0,Oklahoma,1.8034,83.91458845,4.5,90.17,19.0,294.64,,,25.80199806,defense,defensive_back,CB,Zack Sanchez,0
1540,2016,21.0,West Virginia,1.8542,92.53284348,4.64,90.17,14.0,312.42,6.98,4.15,26.91427927,defense,defensive_back,CB,Daryl Worley,0
1541,2016,22.0,Samford,1.8542,95.70799007,4.5,91.44,16.0,314.96,6.91,4.21,27.83780846,defense,defensive_back,CB,James Bradberry,0
1542,2016,23.0,Kansas St.,1.9304,136.5313034,5.02,64.77,16.0,279.4,7.32,4.58,36.63849437,offense,offensive_lineman,OT,Cody Whitehair,0
1543,2016,22.0,West Virginia,1.8796,110.2229459,4.73,81.28,19.0,304.8,7.16,4.22,31.19903357,defense,line_backer,ILB,Nick Kwiatkoski,0
1544,2016,21.0,Indiana,1.8288,104.3262451,4.57,86.36,16.0,309.88,,,31.19328768,offense,backs_receivers,RB,Jordan Howard,0
1545,2016,22.0,William & Mary,1.8542,91.17206637,4.54,82.55,13.0,292.1,7.15,4.28,26.51848105,defense,defensive_back,FS,Deandre Houston-Carson,0
1546,2016,23.0,Georgia,1.9812,110.6765383,4.6,100.33,,322.58,,,28.19674185,defense,line_backer,OLB,Leonard Floyd,1
1547,2016,22.0,Miami (FL),1.8288,90.26488163,4.64,91.44,17.0,312.42,,,26.98897499,defense,defensive_back,FS,Deon Bush,0
1548,2016,22.0,Florida,1.905,129.2738255,4.93,81.28,23.0,294.64,7.31,4.56,35.62219204,defense,defensive_lineman,DE,Jonathan Bullard,0
1549,2016,23.0,Houston,1.8288,85.72895793,4.37,,10.0,294.64,,,25.63274509,defense,defensive_back,CB,William Jackson III,1
1550,2016,23.0,Arizona St.,1.905,135.1705263,5.12,,34.0,248.92,7.69,4.71,37.24706395,offense,offensive_lineman,OG,Christian Westerman,0
1551,2016,21.0,Baylor,1.8542,141.0672271,5.05,69.85,31.0,287.02,8.05,4.82,41.03108262,defense,defensive_lineman,DT,Andrew Billings,0
1552,2016,22.0,Utah St.,1.8796,108.4085764,4.72,80.01,,292.1,6.73,4.0,30.68546924,defense,line_backer,ILB,Nick Vigil,0
1553,2016,21.0,Pittsburgh,1.8542,89.35769689,4.58,86.36,11.0,302.26,6.9,4.35,25.99075008,offense,backs_receivers,WR,Tyler Boyd,0
1554,2016,21.0,Mississippi,1.905,92.98643585,4.47,80.01,14.0,302.26,,,25.62298024,offense,backs_receivers,WR,Cody Core,0
1555,2016,22.0,Oklahoma St.,1.9304,123.830717,4.63,90.17,20.0,307.34,7.26,4.5,33.23026233,defense,defensive_lineman,DE,Emmanuel Ogbah,0
1556,2016,22.0,Wisconsin,1.8542,110.6765383,4.76,85.09,22.0,281.94,7.11,4.3,32.19158894,defense,line_backer,OLB,Joe Schobert,0
1557,2016,23.0,Baylor,1.9812,142.8815966,5.27,68.58,30.0,254.0,7.88,4.66,36.40153149,offense,offensive_lineman,OT,Spencer Drango,0
1558,2016,21.0,Baylor,1.8034,87.99691978,4.42,102.87,17.0,327.66,,,27.0572304,offense,backs_receivers,WR,Corey Coleman,1
1559,2016,22.0,USC,1.8542,99.7903214,4.89,74.93,,264.16,7.32,4.0,29.02520314,offense,backs_receivers,QB,Cody Kessler,0
1560,2016,22.0,UCLA,1.8542,93.89362059,4.47,87.63,,307.34,7.08,4.33,27.3100775,offense,backs_receivers,WR,Jordan Payton,0
1561,2016,24.0,Auburn,1.9558,139.2528576,5.18,,22.0,,,,36.40451357,offense,offensive_lineman,OT,Shon Coleman,0
1562,2016,22.0,TCU,1.778,93.89362059,4.5,95.25,,312.42,7.05,4.29,29.70110265,defense,defensive_back,FS,Derrick Kindred,0
1563,2016,21.0,Arizona,1.8288,108.4085764,4.9,78.74,22.0,287.02,,4.47,32.41389459,defense,line_backer,ILB,Scooby Wright III,0
1564,2016,22.0,Penn St.,2.0066,125.6450865,4.84,72.39,21.0,289.56,7.27,4.37,31.20497894,defense,defensive_lineman,DE,Carl Nassib,0
1565,2016,21.0,Auburn,1.8796,97.52235955,4.43,96.52,18.0,335.28,,,27.6040832,offense,backs_receivers,WR,Ricardo Louis,0
1566,2016,21.0,Colorado St.,1.8542,88.90410452,4.64,81.28,13.0,294.64,,,25.85881734,offense,backs_receivers,WR,Rashard Higgins,0
1567,2016,20.0,Notre Dame,1.8796,101.1510985,4.67,,,,,,28.63121188,defense,line_backer,OLB,Jaylon Smith,0
1568,2016,22.0,Purdue,1.8034,87.08973504,4.33,88.9,19.0,292.1,7.03,4.19,26.77828988,defense,defensive_back,CB,Anthony Brown,0
1569,2016,20.0,Ohio St.,1.8288,102.0582833,4.47,82.55,,299.72,,,30.51517273,offense,backs_receivers,RB,Ezekiel Elliott,1
1570,2016,22.0,Mississippi St.,1.8796,102.5118756,4.79,82.55,,294.64,7.11,4.32,29.01638514,offense,backs_receivers,QB,Dak Prescott,0
1571,2016,22.0,Oklahoma,1.905,122.9235323,4.59,86.36,23.0,302.26,,,33.87232997,defense,defensive_lineman,DE,Charles Tapper,0
1572,2016,20.0,Nebraska,1.8796,141.0672271,5.03,74.93,25.0,276.86,7.53,4.52,39.92962733,defense,defensive_lineman,DT,Maliek Collins,0
1573,2016,21.0,Central Michigan,1.8288,98.42954429,4.53,,18.0,,,,29.43018881,defense,defensive_back,FS,Kavon Frazier,0
1574,2016,23.0,Utah,1.8034,99.33672903,4.56,,22.0,,,,30.5439869,offense,backs_receivers,RB,Devontae Booker,0
1575,2016,22.0,Boston Col.,1.8796,91.62565874,4.61,101.6,16.0,320.04,6.58,3.85,25.9349991,defense,defensive_back,FS,Justin Simmons,0
1576,2016,22.0,Syracuse,1.9304,100.2439138,5.04,,,,,,26.90068856,special_teams,kicking_specialist,P,Riley Dixon,0
1577,2016,23.0,Georgia Tech,1.9304,130.1810102,4.88,,,,,,34.93437835,defense,defensive_lineman,DT,Adam Gotsis,0
1578,2016,22.0,Nebraska,1.8542,107.9549841,4.81,86.36,30.0,302.26,7.28,4.32,31.39999249,offense,backs_receivers,FB,Andy Janovich,0
1579,2016,22.0,Memphis,2.0066,110.6765383,4.86,91.44,,299.72,7.14,4.26,27.48741827,offense,backs_receivers,QB,Paxton Lynch,1
1580,2016,22.0,Missouri,1.9304,138.7992652,5.11,83.82,33.0,276.86,7.5,4.65,37.24710723,offense,offensive_lineman,OG,Connor McGovern,0
1581,2016,23.0,Penn St.,1.9304,125.6450865,4.81,77.47,28.0,276.86,7.63,4.39,33.71715263,defense,defensive_lineman,DT,Anthony Zettel,0
1582,2016,20.0,Alabama,1.9304,139.2528576,5.2,66.04,22.0,269.24,7.8,4.74,37.36882981,defense,defensive_lineman,DT,A'Shawn Robinson,0
1583,2016,23.0,Baylor,1.8542,108.8621688,4.95,69.85,,279.4,7.05,4.38,31.66385797,special_teams,other_special,LS,Jimmy Landes,0
1584,2016,22.0,Southern Utah,1.8796,98.42954429,4.65,96.52,22.0,322.58,6.93,4.18,27.86086537,defense,defensive_back,SS,Miles Killebrew,0
1585,2016,23.0,Michigan,1.9812,139.2528576,5.13,63.5,23.0,269.24,7.63,4.63,35.47704815,offense,offensive_lineman,C,Graham Glasgow,0
